 41.92173, -78.11334, Elevenmile Creek
 51.72703, 28.38867, Eastern Europe
 -14.60485, -57.65625, South America
 64.00028, -150.00028, Alaska
 25.0657, 55.17128, Dubai
 19.96667, 35.66667, Red Sea
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 -35.31616, 149.01047, Mount Stromlo
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 44.03459, -94.06703, Blue Earth County
 -14.60485, -57.65625, South America
 45.50032, -69.24977, Maine
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 -42.0, 174.0, New Zealand
 33.60002, -117.672, Mission Viejo
 66.83333, -161.00056, Northwest Arctic Borough
 -14.60485, -57.65625, South America
 34.00043, -81.00009, South Carolina
 44.03459, -94.06703, Blue Earth County
 33.90747, -78.84017, Atlantic Coast Medical Transport
 -14.60485, -57.65625, South America
 18.46633, -66.10572, San Juan
 -14.60485, -57.65625, South America
 72.48748, 75.29114, Poluostrov Yavay
 15.5, 101.0, Kingdom of Thailand
 45.67452, 6.33688, Mercury
 47.50012, -120.50147, Washington
 54.15, 9.95, Loop
 -13.61667, 132.16667, Eureka Creek
 66.83333, -161.00056, Northwest Arctic Borough
 -14.60485, -57.65625, South America
 -14.60485, -57.65625, South America
 34.19801, -118.26102, Los Angeles County
 6.924, 158.162, Federated States of Micronesia
 54.75844, -2.69531, United Kingdom of Great Britain and Northern Ireland
 19.0, -70.66667, Dominican Republic
 -14.60485, -57.65625, South America
 -4.20601, -69.94352, Amazon Institute of Scientific Research
 -14.60485, -57.65625, South America
 39.866, -74.25003, Ocean County
 36.96412, -122.01246, San Lorenzo River
 39.4368, -106.04046, Town of Blue River
 0.2236, 29.9242, Rwenzori Mountains National Park
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 33.93667, -84.37032, City of Sandy Springs
 41.99998, 43.4999, Georgia
 50.4167, -101.75094, Rocanville No. 151
 -14.60485, -57.65625, South America
 39.9075, 116.39723, Beijing
 44.03459, -94.06703, Blue Earth County
 39.00027, -105.50083, Colorado
 39.25021, -116.75119, Nevada
 66.83333, -161.00056, Northwest Arctic Borough
 44.50026, -100.25069, South Dakota
 40.0, -4.0, Kingdom of Spain
 66.83333, -161.00056, Northwest Arctic Borough
 44.00013, -120.50139, Oregon
 39.866, -74.25003, Ocean County
 39.76, -98.5, United States
 -14.60485, -57.65625, South America
 -36.82699, -73.04977, Concepción
 9.65755, -82.7538, Camarona Caribbean Lodge
 64.00028, -150.00028, Alaska
 44.03459, -94.06703, Blue Earth County
 44.72481, 5.2052, Message
 40.66344, -4.68011, H2 Avila Hotel
 34.5003, -111.50098, Arizona
 30.62798, -96.33441, College Station
 66.83333, -161.00056, Northwest Arctic Borough
 68.2025, -167.55222, Chukchi Sea
 44.03459, -94.06703, Blue Earth County
 48.35528, -99.99958, Geographical Center of North America Monument
 18.24829, -66.49989, Puerto Rico
 39.76, -98.5, United States
 -42.0, 174.0, New Zealand
 54.15, 9.95, Loop
 44.03459, -94.06703, Blue Earth County
 39.866, -74.25003, Ocean County
 40.4165, -3.70256, Madrid
 40.58526, -105.08442, Fort Collins
 13.47861, 144.81834, Guam
 28.4705, -80.55759, Cape Canaveral Air Force Station
 13.68513, 40.05615, Administrative Zone 2
 44.03459, -94.06703, Blue Earth County
 -14.60485, -57.65625, South America
 33.93667, -84.37032, City of Sandy Springs
 47.50012, -120.50147, Washington
 51.72703, 28.38867, Eastern Europe
 32.97322, -94.97848, Camp County
 54.15, 9.95, Loop
 44.03459, -94.06703, Blue Earth County
 39.9075, 116.39723, Beijing
 48.35528, -99.99958, Geographical Center of North America Monument
 -14.60485, -57.65625, South America
 41.02649, -73.62846, Greenwich
 35.0, 38.0, Syrian Arab Republic
 42.8114, -98.1933, Village of Verdel
 33.749, -84.38798, Atlanta
 28.48269, -80.57765, Kennedy Space Center / Cape Canaveral Air Force Station Fire Station 1
 35.50069, -80.00032, North Carolina
 66.83333, -161.00056, Northwest Arctic Borough
 40.70732, -73.67596, Franklin Square
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 40.76078, -111.89105, Salt Lake City
 33.0, 44.0, Republic of Iraq
 64.00028, -150.00028, Alaska
 50.4167, -101.75094, Rocanville No. 151
 54.75844, -2.69531, United Kingdom of Great Britain and Northern Ireland
 49.73307, -119.68568, Wild Horse Canyon
 66.83333, -161.00056, Northwest Arctic Borough
 54.15, 9.95, Loop
 35.6895, 139.69171, Tokyo
 37.48194, 126.94861, Miraedream Women's Hospital
 45.50032, -69.24977, Maine
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 37.25022, -119.75126, California
 37.4687, -122.43812, City of Half Moon Bay
 39.44307, -76.61632, Baltimore County
 64.00028, -150.00028, Alaska
 -0.44981, 102.65559, Transmigrasi Blok C 0 Unit I Lumu
 44.7869, -95.35168, Sacred Heart
 -14.60485, -57.65625, South America
 50.4167, -101.75094, Rocanville No. 151
 39.86, -88.9616, Macon County
 66.83333, -161.00056, Northwest Arctic Borough
 50.4167, -101.75094, Rocanville No. 151
 44.03459, -94.06703, Blue Earth County
 42.3555, -71.06575, Suffolk County
 18.13333, -76.53333, Parish of Portland
 33.67691, -117.77617, Orange County
 44.03459, -94.06703, Blue Earth County
 47.21484, -122.54608, City of University Place
 18.39116, -77.62834, Sherwood Content
 -14.60485, -57.65625, South America
 34.58696, -117.37444, Southern California Logistics Airport
 33.60455, -98.40311, Scaling Oil Field
 38.46806, 106.27306, Yinchuan
 -14.60485, -57.65625, South America
 51.50005, -103.91775, Emerald No. 277
 -14.60485, -57.65625, South America
 -14.60485, -57.65625, South America
 29.75517, -105.78577, El Malpaís
 66.83333, -161.00056, Northwest Arctic Borough
 -14.60485, -57.65625, South America
 -14.60485, -57.65625, South America
 38.92175, -81.09483, Little Kanawha River Bridge
 39.866, -74.25003, Ocean County
 31.22222, 121.45806, Shanghai
 -14.60485, -57.65625, South America
 38.28374, -76.41853, Naval Air Station Patuxent River
 33.93667, -84.37032, City of Sandy Springs
 44.03459, -94.06703, Blue Earth County
 -14.60485, -57.65625, South America
 40.76078, -111.89105, Salt Lake City
 40.76078, -111.89105, Salt Lake City
 64.00028, -150.00028, Alaska
 40.70732, -73.67596, Franklin Square
 -35.31616, 149.01047, Mount Stromlo
 60.0, -175.0, Bering Sea
 -14.60485, -57.65625, South America
 54.15, 9.95, Loop
 44.03459, -94.06703, Blue Earth County
 51.72703, 28.38867, Eastern Europe
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 40.4165, -3.70256, Madrid
 12.5, -1.66667, Burkina Faso
 44.03459, -94.06703, Blue Earth County
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 40.71427, -74.00597, New York City
 40.76078, -111.89105, Salt Lake City
 44.03459, -94.06703, Blue Earth County
 34.05223, -118.24368, Los Angeles
 51.72703, 28.38867, Eastern Europe
 62.37278, -148.72944, Talkeetna Mountains
 28.4705, -80.55759, Cape Canaveral Air Force Station
 40.76078, -111.89105, Salt Lake City
 44.03459, -94.06703, Blue Earth County
 44.21028, 43.13528, Mineralnye Vody
 -26.01667, -62.36667, El Caburé
 43.62513, -116.70929, Canyon County
 66.83333, -161.00056, Northwest Arctic Borough
 -14.60485, -57.65625, South America
 13.47861, 144.81834, Guam
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 -14.60485, -57.65625, South America
 -30.51667, 151.65, New England District
 53.34281, -6.2502, Westland Row
 50.4167, -101.75094, Rocanville No. 151
 66.83333, -161.00056, Northwest Arctic Borough
 33.93667, -84.37032, City of Sandy Springs
 66.83333, -161.00056, Northwest Arctic Borough
 31.6312, -110.80453, Double Header Mine
 23.0, -102.0, Mexico
 48.21667, 20.3, Ózd
 33.60002, -117.672, Mission Viejo
 53.0297, 38.2145, Ostanovochnyy Punkt 355 km
 66.83333, -161.00056, Northwest Arctic Borough
 30.58821, -103.89463, Fort Davis
 44.03459, -94.06703, Blue Earth County
 54.15, 9.95, Loop
 -23.69748, 133.88362, Alice Springs
 19.0, -70.66667, Dominican Republic
 66.83333, -161.00056, Northwest Arctic Borough
 -14.60485, -57.65625, South America
 54.15, 9.95, Loop
 35.68536, 139.75309, Japan
 35.50069, -80.00032, North Carolina
 -35.31616, 149.01047, Mount Stromlo
 -14.60485, -57.65625, South America
 -10.0, -55.0, Federative Republic of Brazil
 37.25022, -119.75126, California
 41.39253, -91.21404, Seventy-Six Townhall
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 19.0, 33.2, River Nile
 45.50032, -69.24977, Maine
 -14.60485, -57.65625, South America
 40.71427, -74.00597, New York City
 -14.60485, -57.65625, South America
 -0.45079, 102.68399, Transmigrasi Blok C 1 Unit I Lumu
 28.75054, -82.5001, Florida
 44.03459, -94.06703, Blue Earth County
 50.13083, 8.66361, Frankfurt am Main
 66.83333, -161.00056, Northwest Arctic Borough
 -35.31616, 149.01047, Mount Stromlo
 66.83333, -161.00056, Northwest Arctic Borough
 64.75111, -147.34944, North Pole
 66.83333, -161.00056, Northwest Arctic Borough
 33.93172, -114.38864, Colorado River Indian Reservation
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 46.25024, -94.25055, Minnesota
 -14.60485, -57.65625, South America
 38.58157, -121.4944, Sacramento
 -14.60485, -57.65625, South America
 44.4069, 8.91906, Sea and Navigation Pavilion
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 30.58821, -103.89463, Fort Davis
 38.25031, -92.50046, Missouri
 33.66754, -111.86542, DC Ranch
 43.66702, -71.4998, New Hampshire
 39.76, -98.5, United States
 -22.90278, -43.2075, Rio de Janeiro
 66.83333, -161.00056, Northwest Arctic Borough
 33.66754, -111.86542, DC Ranch
 -35.31616, 149.01047, Mount Stromlo
 49.91676, -104.25111, Scott No. 98
 44.03459, -94.06703, Blue Earth County
 55.0, -6.28333, Irish Omerbane
 37.25847, -79.86504, Explore Park
 39.00039, -75.49992, Delaware
 44.03459, -94.06703, Blue Earth County
 39.76, -98.5, United States
 33.93667, -84.37032, City of Sandy Springs
 44.4996, 4.7879, Allan
 66.83333, -161.00056, Northwest Arctic Borough
 32.87707, -86.65109, New Style Church
 18.46633, -66.10572, San Juan
 -19.92083, -43.93778, Belo Horizonte
 37.25022, -119.75126, California
 44.03459, -94.06703, Blue Earth County
 -14.60485, -57.65625, South America
 51.72703, 28.38867, Eastern Europe
 66.83333, -161.00056, Northwest Arctic Borough
 51.96667, -3.11667, Black Mountains
 46.0, 2.0, Republic of France
 -35.31616, 149.01047, Mount Stromlo
 39.9075, 116.39723, Beijing
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 39.00027, -105.50083, Colorado
 -14.60485, -57.65625, South America
 9.0, 39.5, Federal Democratic Republic of Ethiopia
 -35.31616, 149.01047, Mount Stromlo
 -14.60485, -57.65625, South America
 30.15946, -85.65983, Panama City
 37.45383, -122.18219, Menlo Park
 60.10867, -113.64258, Canada
 30.25, 42.41667, Minţaqat al Ḩudūd ash Shamālīyah
 -10.0, -55.0, Federative Republic of Brazil
 47.50012, -120.50147, Washington
 38.97845, -76.49218, Annapolis
 -42.0, 174.0, New Zealand
 66.83333, -161.00056, Northwest Arctic Borough
 50.16673, -102.5843, Kingsley No. 124
 33.93667, -84.37032, City of Sandy Springs
 44.03459, -94.06703, Blue Earth County
 39.00027, -105.50083, Colorado
 -14.60485, -57.65625, South America
 -14.60485, -57.65625, South America
 -35.31616, 149.01047, Mount Stromlo
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 39.00027, -105.50083, Colorado
 -14.60485, -57.65625, South America
 -29.2238, -51.1732, Quinta Légua
 -14.60485, -57.65625, South America
 -14.60485, -57.65625, South America
 60.0, -175.0, Bering Sea
 19.0, 33.2, River Nile
 35.6895, 139.69171, Tokyo
 66.83333, -161.00056, Northwest Arctic Borough
 37.77823, -122.4425, City and County of San Francisco
 43.00035, -75.4999, New York
 18.24829, -66.49989, Puerto Rico
 44.7637, -91.27856, Village of Fall Creek
 37.77239, -122.42349, San Francisco Bay Area
 47.50012, -120.50147, Washington
 34.53834, -120.03078, Santa Barbara County
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 55.75, 37.5, Moscow Oblast
 64.00028, -150.00028, Alaska
 44.03459, -94.06703, Blue Earth County
 19.0, 33.2, River Nile
 23.75, 54.5, United Arab Emirates
 66.83333, -161.00056, Northwest Arctic Borough
 53.32125, -6.25414, Beechwood Avenue
 41.6855, -93.57353, Polk County
 48.10105, -123.5581, Elwha River Bridge
 33.93667, -84.37032, City of Sandy Springs
 69.49968, -138.00542, Beaufort Sea
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 39.76, -98.5, United States
 44.03459, -94.06703, Blue Earth County
 31.68833, -116.53611, Kilómetro Veintisiete más 500
 -32.0, 26.0, Eastern Cape
 33.93172, -114.38864, Colorado River Indian Reservation
 32.75041, -86.75026, Alabama
 66.83333, -161.00056, Northwest Arctic Borough
 -14.60485, -57.65625, South America
 41.99998, 43.4999, Georgia
 40.48622, -74.45182, New Brunswick
 60.0, -175.0, Bering Sea
 66.83333, -161.00056, Northwest Arctic Borough
 34.2651, -87.71641, Town of Bear Creek
 18.39116, -77.62834, Sherwood Content
 49.75, 6.16667, Grand Duchy of Luxembourg
 50.4167, -101.75094, Rocanville No. 151
 44.03459, -94.06703, Blue Earth County
 35.6895, 139.69171, Tokyo
 44.03459, -94.06703, Blue Earth County
 44.03459, -94.06703, Blue Earth County
 13.68513, 40.05615, Administrative Zone 2
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 34.53834, -120.03078, Santa Barbara County
 18.46633, -66.10572, San Juan
 66.83333, -161.00056, Northwest Arctic Borough
 -35.31616, 149.01047, Mount Stromlo
 39.25021, -116.75119, Nevada
 33.93667, -84.37032, City of Sandy Springs
 38.3138, -122.4858, Sonoma Creek Inn
 -14.60485, -57.65625, South America
 33.93667, -84.37032, City of Sandy Springs
 39.29388, -105.20444, Platte River Campground
 39.76, -98.5, United States
 42.8984, -75.82825, Abell Corners
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 39.25021, -116.75119, Nevada
 54.15, 9.95, Loop
 54.15, 9.95, Loop
 35.50069, -80.00032, North Carolina
 47.50012, -120.50147, Washington
 51.50005, -103.91775, Emerald No. 277
 47.50012, -120.50147, Washington
 37.25022, -119.75126, California
 66.83333, -161.00056, Northwest Arctic Borough
 -35.31616, 149.01047, Mount Stromlo
 44.50024, -90.00041, Wisconsin
 -14.60485, -57.65625, South America
 44.00013, -120.50139, Oregon
 -14.60485, -57.65625, South America
 -14.60485, -57.65625, South America
 47.50012, -120.50147, Washington
 66.83333, -161.00056, Northwest Arctic Borough
 33.93667, -84.37032, City of Sandy Springs
 -14.60485, -57.65625, South America
 31.22222, 121.45806, Shanghai
 44.03459, -94.06703, Blue Earth County
 44.03459, -94.06703, Blue Earth County
 34.5003, -111.50098, Arizona
 -35.31616, 149.01047, Mount Stromlo
 33.93667, -84.37032, City of Sandy Springs
 25.0, -90.0, Gulf of Mexico
 44.03459, -94.06703, Blue Earth County
 64.00028, -150.00028, Alaska
 -14.60485, -57.65625, South America
 48.35528, -99.99958, Geographical Center of North America Monument
 -31.93542, 115.79887, Cambridge
 35.90268, -96.37094, Creek County
 -14.60485, -57.65625, South America
 -43.24895, -65.30505, Trelew
 -10.0, -55.0, Federative Republic of Brazil
 43.07305, -89.40123, Madison
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 40.4165, -3.70256, Madrid
 34.58621, -86.80156, City of Huntsville
 44.03459, -94.06703, Blue Earth County
 66.83333, -161.00056, Northwest Arctic Borough
 -29.2238, -51.1732, Quinta Légua
 66.83333, -161.00056, Northwest Arctic Borough
 19.0, -72.41667, Republic of Haiti
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 43.00024, -107.5009, Wyoming
 18.39116, -77.62834, Sherwood Content
 44.03459, -94.06703, Blue Earth County
 41.45183, -121.36749, Long Bell State Game Refuge 1N
 -14.60485, -57.65625, South America
 33.6603, -117.99923, Huntington Beach
 25.85537, -80.1931, El Portal
 66.83333, -161.00056, Northwest Arctic Borough
 35.90268, -96.37094, Creek County
 54.15, 9.95, Loop
 48.68333, 13.3, Aicha vorm Wald
 66.83333, -161.00056, Northwest Arctic Borough
 35.50069, -80.00032, North Carolina
 44.03459, -94.06703, Blue Earth County
 18.46633, -66.10572, San Juan
 33.66754, -111.86542, DC Ranch
 39.6891, -105.64436, Clear Creek County
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 66.83333, -161.00056, Northwest Arctic Borough
 54.15, 9.95, Loop
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 33.93667, -84.37032, City of Sandy Springs
 39.00027, -105.50083, Colorado
 44.03459, -94.06703, Blue Earth County
 51.72703, 28.38867, Eastern Europe
 -14.60485, -57.65625, South America
 -27.0, -50.0, Santa Catarina
 66.83333, -161.00056, Northwest Arctic Borough
 58.48067, 41.53699, Buy
 18.46633, -66.10572, San Juan
 44.03459, -94.06703, Blue Earth County
 13.42222, 144.67551, Stranded JP Midget Attack Submarine Type C WW2
 39.6891, -105.64436, Clear Creek County
 -32.77816, 25.41309, Blue Crane Route
 33.0, 66.0, Islamic Republic of Afghanistan
 39.00039, -76.74997, Maryland
 34.91537, -117.89331, Edwards Air Force Base
 51.72703, 28.38867, Eastern Europe
 -14.60485, -57.65625, South America
 -14.60485, -57.65625, South America
 64.11271, -51.24996, Ameralik Span, Tower North 1
 -14.60485, -57.65625, South America
 39.25024, -111.75103, Utah
 40.4165, -3.70256, Madrid
 53.35019, -1.20677, North and South Anston
 66.83333, -161.00056, Northwest Arctic Borough
 38.41653, -88.05327, Edwards County
 28.65077, 102.89483, Silingyi Gongduan
 33.60002, -117.672, Mission Viejo
 33.93667, -84.37032, City of Sandy Springs
 14.0, -84.25, North Atlantic Autonomous Region (RAAN)
 44.37571, 26.12085, Sector 4
 47.50012, -120.50147, Washington
 44.98357, -94.50867, Lake Harding
 -10.0, -55.0, Federative Republic of Brazil
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 50.4167, -101.75094, Rocanville No. 151
 66.83333, -161.00056, Northwest Arctic Borough
 53.33306, -6.24889, Dublin
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 50.4167, -101.75094, Rocanville No. 151
 -0.44981, 102.65559, Transmigrasi Blok C 0 Unit I Lumu
 52.48142, -1.89983, Birmingham
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 -14.60485, -57.65625, South America
 64.00028, -150.00028, Alaska
 -14.60485, -57.65625, South America
 41.99998, 43.4999, Georgia
 66.83333, -161.00056, Northwest Arctic Borough
 54.15, 9.95, Loop
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 -7.3, 20.73333, Chitato
 33.13906, 35.85869, Middle East
 44.03459, -94.06703, Blue Earth County
 -14.60485, -57.65625, South America
 30.05537, -96.02532, Town of Pine Island
 44.21028, 43.13528, Mineralnye Vody
 43.70313, 7.26608, Nice
 41.96667, 12.66667, Città metropolitana di Roma Capitale
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 48.20849, 16.37208, Vienna
 66.83333, -161.00056, Northwest Arctic Borough
 35.50069, -80.00032, North Carolina
 40.76078, -111.89105, Salt Lake City
 33.93667, -84.37032, City of Sandy Springs
 -29.2238, -51.1732, Quinta Légua
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 18.46633, -66.10572, San Juan
 -10.0, -55.0, Federative Republic of Brazil
 19.32694, -104.83417, El Programa
 43.21667, 27.91667, Varna
 66.83333, -161.00056, Northwest Arctic Borough
 40.76078, -111.89105, Salt Lake City
 31.22222, 121.45806, Shanghai
 66.83333, -161.00056, Northwest Arctic Borough
 51.50853, -0.12574, London
 -32.77816, 25.41309, Blue Crane Route
 -14.60485, -57.65625, South America
 38.98223, -94.67079, Overland Park
 -14.60485, -57.65625, South America
 -37.93549, 145.05073, Hemisphere Hotel
 43.00024, -107.5009, Wyoming
 -14.60485, -57.65625, South America
 66.83333, -161.00056, Northwest Arctic Borough
 -14.60485, -57.65625, South America
 35.50069, -80.00032, North Carolina
 53.33306, -6.24889, Dublin
 41.01002, -91.96795, First Iowa State Fair 1854 Historical Marker
 18.39116, -77.62834, Sherwood Content
 66.83333, -161.00056, Northwest Arctic Borough
 44.03459, -94.06703, Blue Earth County
 44.03459, -94.06703, Blue Earth County
 66.83333, -161.00056, Northwest Arctic Borough
 -35.31616, 149.01047, Mount Stromlo
 32.4308, -97.10189, Town of Venus
 31.25044, -99.25061, Texas
 -32.38784, 152.11035, Great Lakes
 -2.5, 23.5, Democratic Republic of the Congo
 51.72703, 28.38867, Eastern Europe
 33.66754, -111.86542, DC Ranch
 40.4165, -3.70256, Madrid
 54.15, 9.95, Loop
 41.04505, -96.10161, Village of Cedar Creek
 44.03459, -94.06703, Blue Earth County
 -38.53333, 145.63333, Right Branch Wests Creek
 44.03459, -94.06703, Blue Earth County
 35.98145, -88.04365, Camden Bay Subdivision
 66.83333, -161.00056, Northwest Arctic Borough
 66.83333, -161.00056, Northwest Arctic Borough
 30.5002, -87.24969, West Florida Regional Medical Center Heliport
 66.83333, -161.00056, Northwest Arctic Borough
 -35.31616, 149.01047, Mount Stromlo
 70.29222, -148.66944, Prudhoe Bay
 39.76, -98.5, United States
 35.49209, -97.50328, Oklahoma
 51.72703, 28.38867, Eastern Europe
